1.342811791,1,0
2.708208617,2,0
4.279183673,3,0
5.831337868,4,0
7.807301587,5,0
9.64739229,6,0
11.38394558,7,0
12.92952381,8,0
14.75900227,9,0
16.38335601,10,0
18.23927438,11,0
19.87147392,12,0
21.96712018,13,0
24.27283447,14,0
26.07918367,15,0
27.76680272,16,0
30.02589569,17,0
31.76721088,18,0
33.62321996,19,0
35.31913832,20,0
