1.41324263,1
3.205260771,2
4.604693878,3
6.181133787,4
7.597120181,5
9.405147392,6
10.72487528,7
12.169161,8
13.66142857,9
15.18151927,10
16.58154195,11
18.02081633,12
19.73569161,13
21.77312925,14
23.63,15
25.14900227,16
26.50868481,17
28.11702948,18
29.62986395,19
31.00526077,20
32.34086168,21
33.71190476,22
35.13283447,23
36.73315193,24
38.68514739,25
40.31403628,26
41.71716553,27
43.12528345,28
44.75693878,29
46.71800454,30
48.73489796,31
50.26102041,32
51.82909297,33
53.12630386,34
54.49764172,35
56.00115646,36
57.51056689,37
59.46267574,38
61.76777778,39
63.15138322,40
64.48655329,41
66.06267574,42
67.5106576,43
68.66453515,44
69.82231293,45
71.16959184,46
72.76659864,47
74.73770975,48
76.34281179,49
77.78210884,50
79.09462585,51
80.25537415,52
81.5585941,53
82.83854875,54
84.21818594,55
85.76609977,56
87.43836735,57
89.14253968,58
90.61442177,59
91.98580499,60
93.66451247,61
96.07913832,62
98.16154195,63
99.34594104,64
100.9664853,65
102.2095465,66
103.7026531,67
105.2385034,68
106.9185714,69
108.8865306,70
111.2548073,71
112.6991837,72
114.1343764,73
115.6945805,74
116.9499773,75
118.2065306,76
119.4634014,77
120.862585,78
122.5343764,79
124.4146939,80
126.0798866,81
127.4716327,82
128.8226077,83
129.9906349,84
131.2545351,85
132.5520862,86
134.0386168,87
135.5586395,88
137.0477098,89
138.7185261,90
140.0207256,91
141.302585,92
142.9773923,93
145.0517914,94
147.0225624,95
148.5378685,96
150.1070748,97
151.9184581,98
153.6864853,99
155.0329252,100
156.5026757,101
158.3105669,102
160.4558957,103
161.942381,104
163.2384354,105
164.4664172,106
165.8381179,107
167.9556916,108
170.2063946,109
171.7364626,110
174.5426757,111
176.5030385,112
178.0305896,113
180.7901361,114
183.2066213,115
184.6389569,116
186.1900454,117
188.0141723,118
189.9027211,119
191.5743991,120
192.6543537,121
193.7342177,122
195.158322,123
197.0626984,124
199.9985941,125
214.7714966,126
216.7394331,127
218.1714512,128
219.6435374,129
221.5740136,130
224.021542,131
227.1812698,132
