1.806643991,1,0
3.62276644,2,0
5.839070295,3,0
7.303401361,4,0
8.969637188,5,0
10.81437642,6,0
12.52718821,7,0
14.35095238,8,0
16.09791383,9,0
17.80965986,10,0
19.7107483,11,0
21.40981859,12,0
23.39335601,13,0
26.23911565,14,0
28.22401361,15,0
29.7670068,16,0
31.63897959,17,0
33.64310658,18,0
35.65492064,19,0
37.21492064,20,0
