0.552471655,1
1.150521542,2
1.665442177,3
2.157414966,4
2.658775510,5
3.150839002,6
3.710884354,7
4.248571429,8
4.765532880,9
5.301360544,10
5.858321995,11
6.404036281,12
7.209705215,13
7.648480726,14
8.066893424,15
8.532426304,16
8.972698413,17
9.365034014,18
9.832653061,19
10.320181406,20
10.846122449,21
11.298095238,22
11.744625850,23
12.137732426,24
12.631156463,25
13.074013605,26
13.502811791,27
13.935056689,28
14.380770975,29
14.790929705,30
15.269387755,31
15.724353741,32
16.166575964,33
16.600272109,34
17.030793651,35
17.406303855,36
17.868253968,37
18.303492063,38
18.748843537,39
19.171428571,40
19.613832200,41
20.030294785,42
20.486938776,43
20.893877551,44
21.328662132,45
21.761995465,46
22.150294785,47
22.535736961,48
22.961405896,49
23.390612245,50
23.832970522,51
24.290521542,52
24.740725624,53
25.106666667,54
25.528163265,55
25.936598639,56
26.378367347,57
26.803129252,58
27.262857143,59
27.761451247,60
28.277324263,61
28.865532880,62
29.248072562,63
29.673333333,64
30.097959184,65
30.522403628,66
30.955328798,67
31.406167800,68
31.839274376,69
32.299183673,70
32.788571429,71
33.251201814,72
33.682630385,73
34.169297052,74
34.639229025,75
35.115464853,76
35.587800454,77
36.031882086,78
36.595238095,79
36.995782313,80
37.511882086,81
38.016598639,82
38.600861678,83
39.112698413,84
39.839954649,85
40.250566893,86
40.655691610,87
41.101496599,88
41.526167800,89
41.914965986,90
42.311746032,91
42.755963719,92
43.206258503,93
43.653287982,94
44.151201814,95
44.636099773,96
45.149931973,97
45.662902494,98
46.169705215,99
46.630975057,100
47.104716553,101
47.588027211,102
48.063401361,103
48.511836735,104
49.031564626,105
49.520634921,106
50.027074830,107
50.759183673,108
51.412244898,109
51.730612245,110
52.228571429,111
52.644897959,112
53.134693878,113
53.510204082,114
54.089795918,115
54.816326531,116
55.398956916,117
55.814875283,118
56.254965986,119
56.703718821,120
57.247845805,121
57.723673469,122
58.167800454,123
58.614965986,124
59.064761905,125
59.477913832,126
59.861043084,127
60.337052154,128
60.801451247,129
61.323900227,130
61.927619048,131
62.531337868,132
63.087120181,133
63.485714286,134
64.016326531,135
64.709251701,136
66.067936508,137
67.489206349,138
68.838911565,139
70.171700680,140
71.784399093,141
73.072244898,142
74.251791383,143
75.659591837,144
77.011247166,145
78.457959184,146
80.032653061,147
81.379591837,148
82.930612245,149
84.311927438,150
86.628571429,151
88.424489796,152
90.448979592,153
92.009841270,154
93.657369615,155
95.503673469,156
97.663129252,157
101.575691610,158
105.641451247,159
106.026621315,160
106.490113379,161
107.010340136,162
107.596553288,163
108.019773243,164
108.430204082,165
108.906666667,166
109.369433107,167
109.801451247,168
110.295464853,169
110.770430839,170
111.212108844,171
111.694920635,172
112.167709751,173
112.588027211,174
113.086666667,175
113.551247166,176
114.010929705,177
114.500408163,178
115.000589569,179
115.462267574,180
115.943673469,181
116.367619048,182
116.825079365,183
117.319410431,184
117.779410431,185
118.198185941,186
118.644897959,187
119.064852608,188
119.474013605,189
119.878095238,190
120.332244898,191
120.788163265,192
121.260272109,193
121.666077098,194
122.113650794,195
122.568072562,196
123.068208617,197
123.558276644,198
124.004852608,199
124.454965986,200
124.871609977,201
125.352653061,202
125.767074830,203
126.175918367,204
126.607845805,205
127.035918367,206
127.482176871,207
127.927120181,208
128.343854875,209
128.788934240,210
129.198231293,211
129.614648526,212
130.043129252,213
130.488435374,214
130.944943311,215
131.364489796,216
131.828253968,217
132.234104308,218
132.662494331,219
133.130204082,220
133.566485261,221
133.999002268,222
134.423537415,223
134.846439909,224
135.270748299,225
135.712698413,226
136.153015873,227
136.577460317,228
136.998140590,229
137.454467120,230
137.974376417,231
138.379365079,232
138.841405896,233
139.330204082,234
139.734331066,235
140.197596372,236
140.587256236,237
141.034104308,238
141.419546485,239
141.840408163,240
142.205306122,241
142.650702948,242
143.115102041,243
143.516009070,244
143.938321995,245
144.352199546,246
144.790612245,247
145.189251701,248
145.604988662,249
146.014965986,250
146.433378685,251
146.861179138,252
147.276553288,253
147.697188209,254
148.073151927,255
148.498458050,256
148.912834467,257
150.173605442,258
151.397913832,259
152.662902494,260
153.885714286,261
155.393151927,262
156.789931973,263
158.349115646,264
159.521269841,265
160.977369615,266
162.702222222,267
164.501451247,268
165.501859410,269
166.880181406,270
168.068072562,271
169.324535147,272
170.555782313,273
171.802675737,274
173.019909297,275
174.246167800,276
175.493650794,277
176.605895692,278
177.766621315,279
178.887256236,280
180.224807256,281
180.925578231,282
181.777142857,283
182.649705215,284
183.492834467,285
184.300997732,286
185.149705215,287
185.635374150,288
187.989931973,289
190.026893424,290
191.232970522,291
192.413922902,292
193.595464853,293
194.771746032,294
195.998775510,295
197.238095238,296
198.525532880,297
199.657052154,298
200.964353741,299
202.213378685,300
203.501859410,301
204.630521542,302
205.833151927,303
207.134104308,304
208.336145125,305
209.544036281,306
210.761405896,307
212.113469388,308
213.391292517,309
214.609977324,310
215.867936508,311
217.122539683,312
217.700226757,313
219.428571429,314
221.427936508,315
222.908798186,316
224.369750567,317
225.918458050,318
227.598458050,319
228.255056689,320
228.655011338,321
229.115102041,322
229.544308390,323
229.925034014,324
230.381768707,325
230.934058957,326
231.470385488,327
231.913968254,328
232.329886621,329
232.746031746,330
