0,1
0.358095238,2
0.858684807,3
1.37877551,4
1.752335601,5
2.203809524,6
2.638820862,7
3.098503401,8
3.511564626,9
3.977777778,10
4.519365079,11
4.843582766,12
5.268117914,13
5.707346939,14
6.145759637,15
6.567256236,16
6.984217687,17
7.454557823,18
7.894285714,19
8.325759637,20
8.781405896,21
9.214965986,22
9.646349206,23
10.1046712,24
10.53138322,25
11.00145125,26
11.41342404,27
11.86426304,28
12.31986395,29
12.77346939,30
13.20136054,31
13.64648526,32
14.08585034,33
14.55319728,34
15.00603175,35
15.43088435,36
15.84861678,37
16.29038549,38
16.70993197,39
17.17165533,40
17.63560091,41
18.0752381,42
18.4969161,43
18.94480726,44
19.41451247,45
19.8614059,46
20.32698413,47
20.73034014,48
21.16380952,49
21.57868481,50
22.01201814,51
22.46321996,52
22.88371882,53
23.32068027,54
23.77764172,55
24.22086168,56
24.67306122,57
25.1154195,58
25.54489796,59
25.99609977,60
26.43727891,61
26.90285714,62
27.33782313,63
27.94489796,64
28.23818594,65
28.6429932,66
29.10126984,67
29.52648526,68
29.9969161,69
30.44639456,70
30.87605442,71
31.32839002,72
31.76258503,73
32.20430839,74
32.61306122,75
33.08884354,76
33.58580499,77
33.9985941,78
34.4537415,79
34.88131519,80
35.29863946,81
35.7537415,82
36.20408163,83
36.64439909,84
37.21337869,85
37.52675737,86
37.97029479,87
38.41247166,88
38.84049887,89
39.29741497,90
39.74439909,91
40.17043084,92
40.59614513,93
41.03746032,94
41.46335601,95
41.92848073,96
42.38780045,97
42.83564626,98
43.27750567,99
43.73773243,100
44.17328798,101
44.63265306,102
45.04993197,103
45.48648526,104
45.92022676,105
46.44752835,106
46.8139229,107
47.25419501,108
47.6814966,109
48.15120181,110
48.5769161,111
49.03419501,112
49.48693878,113
49.92553288,114
50.34507937,115
50.8339229,116
51.24716553,117
51.66965986,118
52.13043084,119
52.57818594,120
53.02784581,121
53.4659864,122
53.91156463,123
54.36058957,124
54.809161,125
55.28063492,126
55.71442177,127
56.13623583,128
56.56004535,129
57.03238095,130
57.48802721,131
57.92798186,132
58.35687075,133
58.79628118,134
59.2277551,135
59.70235828,136
60.13156463,137
60.56195011,138
61.00335601,139
61.4477551,140
61.96303855,141
62.41278912,142
62.87777778,143
63.26399093,144
63.70571429,145
64.16979592,146
64.598322,147
65.05464853,148
65.48390023,149
65.9275737,150
66.38816327,151
66.8152381,152
67.27174603,153
67.70358277,154
68.16272109,155
68.60984127,156
69.07346939,157
69.50471655,158
69.93378685,159
70.37428571,160
70.81455782,161
71.24684807,162
71.6921542,163
72.17909297,164
72.61941043,165
73.04848073,166
73.5077551,167
73.94117914,168
74.38498866,169
74.79179138,170
75.24929705,171
75.71260771,172
76.16272109,173
76.62952381,174
77.08675737,175
77.46621315,176
77.92575964,177
78.35873016,178
78.78743764,179
79.24657596,180
79.72267574,181
80.17219955,182
80.5876644,183
81.06866213,184
81.47977324,185
81.92653061,186
82.38117914,187
82.81609977,188
83.43922903,189
83.73442177,190
84.1659864,191
84.60145125,192
85.05981859,193
85.51981859,194
85.94725624,195
86.3785941,196
86.8368254,197
87.27310658,198
87.71628118,199
88.14439909,200
88.59510204,201
89.03356009,202
89.48290249,203
89.90988662,204
90.3706576,205
90.8060771,206
91.28761905,207
91.68172336,208
92.12961451,209
92.6890703,210
93.09873016,211
93.52167801,212
93.97528345,213
